x	y	occurrence	id	boat	elev	nit	phos	pop	solar	wc18	wind	land
-83.18938	42.04825	1	1	-0.854580718880083	-0.44341762527635403	NA	0.2618841475781244	0.5297108449331764	1.3019509702977576	1.2093764939530443	1.3396214844315422	Open Water
-83.215713	42.049467	1	2	-1.0362791031135514	-0.44341762527635403	-0.7770352986900212	0.2117376863877689	0.4810040465022736	1.1880281428700932	1.278901692071557	1.2536012366321425	Open Water
-83.207305	42.045276	1	3	-0.8643301115578624	-0.4103994496581342	-0.661829991687972	0.22845317345122074	-0.14387554379552797	1.2303193629418954	1.2093764939530443	1.2536012366321425	Emergent Herbaceous Wetlands
-83.200001	42.082172	1	4	-0.8751436925284533	-0.27832674718525485	-0.3930178528349074	0.22845317345122074	-0.29171499819046404	0.9977252379625171	1.278901692071557	1.2536012366321425	Deciduous Forest
-83.215321	42.051374	1	5	-0.7127947793245824	-0.4103994496581342	-0.5850265757624643	0.2117376863877689	0.03834520193906787	1.1163965355142307	1.278901692071557	1.2536012366321425	Developed, Low Intensity
-83.191273	42.054024	1	6	-1.0190270604681542	-0.44341762527635403	NA	0.2618841475781244	0.8136428462146578	1.2639783801364326	1.278901692071557	1.3109486153983296	Open Water
-83.218887	42.055541	1	7	-0.6654590324287557	-0.9056720839314317	-0.4314195607976613	0.1950209626058306	-0.38511745077152443	1.0792836257800498	1.2093764939530443	1.2249283675989298	Open Water
-83.198898	42.081435	1	8	-1.1106415758159047	-0.4103994496581342	-0.3162144369093997	0.24516866051467257	-0.03270943039785828	1.0861863539156482	1.278901692071557	1.2536012366321425	Emergent Herbaceous Wetlands
-83.234614	41.994032	1	9	-0.6655907772028679	-0.4764358008945738	-0.9690440216175781	0.16158998847892694	-0.39084766303472507	1.085326673488504	1.3484268901900698	1.2536012366321425	Emergent Herbaceous Wetlands
-83.504366	43.710427	1	10	-0.5499172751387723	-0.4103994496581342	NA	1.10247180910015	-0.39743740621522833	0.31418827339652955	-1.9192574213800302	-0.9255696238872555	Emergent Herbaceous Wetlands
-83.469961	41.765983	1	11	-0.3967208411777396	-0.5094539765127937	-1.122651036582381	0.1365167578837492	-0.3719379657767068	1.271310948485603	1.4874772864270953	0.8808490171010925	Open Water
-83.43992	45.07665	1	12	-0.6272950859098501	-0.047199517857716006	-0.047402298056335154	-2.1976057326782805	-0.3381297141752267	-1.110711806820111	-0.45922826089126206	-0.03669673790968785	Developed, Medium Intensity
-82.61644	42.56992	1	13	-0.15730538303696134	-0.44341762527635403	0.067803008945714	1.1394546387202642	-0.3722244747162854	0.8039684405152973	-0.25065266653572377	1.0528895126998918	Emergent Herbaceous Wetlands
-83.103333	42.288485	1	14	-0.4366384331433744	-0.37738127403991434	-0.8154370066527751	0.42904025493112913	-0.39743740621522833	-0.24679366086452845	1.2093764939530443	1.13890811979953	Developed High Intensity
-83.235353	41.991217	1	15	-0.5559311554294072	-0.3443630984216945	-0.7002318827645134	0.16158998847892694	0.44547675219283295	1.150055552708768	1.4179520883085825	1.3109486153983296	Emergent Herbaceous Wetlands
-83.196138	42.064587	1	16	-0.773248523164021	-0.4103994496581342	-0.661829991687972	0.24516866051467257	-0.2983047502511952	1.1707687940592524	1.278901692071557	1.2536012366321425	Developed, Open Space
-83.231868	41.990965	1	17	-0.731726180987391	-0.4103994496581342	-0.5850265757624643	0.17830547554237877	0.5122336821266346	1.27562957839608	1.3484268901900698	1.368294353464755	Open Water
-83.197234	42.067442	1	18	-0.8054185982641838	-0.4103994496581342	-0.5466248677997104	0.24516866051467257	-0.3206525732277072	1.1703338969019912	1.2093764939530443	1.2536012366321425	Developed, Open Space
-84.24397	46.19217	1	19	0.03434419119182726	-0.4103994496581342	NA	0.1365167578837492	-0.3919937052824369	-1.7295198921658343	-0.25065266653572377	-0.35210321937431244	Open Water
-84.24341	46.19087	1	20	0.25699079622782406	-0.3443630984216945	-0.661829991687972	0.1365167578837492	-0.3919937052824369	-1.6954259778140361	-0.25065266653572377	-0.35210321937431244	Woody Wetlands
-82.61214	42.56075	1	21	0.060198318660385254	-0.44341762527635403	0.029401484096747726	1.1394546387202642	-0.2865578099542707	0.881643095579614	-0.32017786465423653	1.0528895126998918	Open Water
-82.6057	42.57559	1	22	-0.426981046889408	-0.44341762527635403	-0.08580382290530142	1.1394546387202642	-0.37623562309559755	0.7228449498550258	-0.25065266653572377	1.0242150029669177	Emergent Herbaceous Wetlands
-82.584756	42.57334	1	23	-0.04642571438963533	-0.44341762527635403	-0.23941102098389203	1.1394546387202642	-0.38998813143432803	0.8151897985613726	-0.25065266653572377	1.0528895126998918	Woody Wetlands
-83.336578	41.9275	1	24	-0.7763558085540904	-0.37738127403991434	-1.2378561604706426	0.1365167578837492	1.4992626267999314	1.1332260441114994	1.4179520883085825	1.0815623817331046	Developed, Low Intensity
-83.342999	41.9118	1	25	-0.7542599962794196	-0.4764358008945738	-0.9306423136548242	0.1365167578837492	-0.2261040821559545	1.0922294016241025	1.4179520883085825	1.0815623817331046	Open Water
-83.19923	42.04018	1	26	-1.0875724748441986	-0.5094539765127937	NA	0.24516866051467257	-0.3361241434010429	1.3243886294462195	1.278901692071557	1.3109486153983296	Open Water
-83.50123	42.483999	1	27	1.6964415053906983	3.6178179757646856	0.5286238707263354	0.1365167578837492	0.08819802519877405	-0.044839557697304876	0.44459931464940383	0.45074941880385544	Developed High Intensity
-83.20723	42.03819	1	28	-0.993477095791704	-0.4764358008945738	-0.7770352986900212	0.22845317345122074	-0.35417430769247527	1.1793959399928282	1.278901692071557	1.2536012366321425	Open Water
-83.207779	42.089398	1	29	-0.750529620434039	-0.37738127403991434	-0.5466248677997104	0.22845317345122074	1.8490919738165446	0.951120444923927	1.278901692071557	1.2536012366321425	Developed, Medium Intensity
-83.217084	42.022324	1	30	-0.2823207286513506	-0.37738127403991434	-1.0458474375430857	0.1950209626058306	-0.39743740621522833	0.9701092684764341	1.4179520883085825	1.2822757463651169	Emergent Herbaceous Wetlands
-83.215646	42.017217	1	31	-0.37937024785343676	-0.4764358008945738	-1.0074457295803319	0.2117376863877689	-0.39743740621522833	1.0352679879102702	1.278901692071557	1.2822757463651169	Emergent Herbaceous Wetlands
-83.461329	41.784587	1	32	-0.4708923752978083	-0.4103994496581342	-1.0458474375430857	0.1365167578837492	-0.3690728599866537	1.3304316771546738	1.4179520883085825	0.8808490171010925	Emergent Herbaceous Wetlands
-83.457245	41.786401	1	33	-0.5662052275803348	-0.44341762527635403	-1.0074457295803319	0.1365167578837492	-0.39342625817746346	1.4396060344582895	1.4179520883085825	0.9095218861343052	Open Water
-83.91723	43.85875	1	34	-0.8225106451557674	-0.37738127403991434	1.6806762082916766	0.25913863253810787	-0.31778746743765407	-0.2761391050922778	-0.9459046477208515	-1.5277088974334112	Emergent Herbaceous Wetlands
-83.91937	43.8575	1	35	-1.0895586186541162	-0.37738127403991434	NA	0.27543858219009776	-0.3507361840232649	-0.29339845390311853	-0.9459046477208515	-1.5277088974334112	Open Water
-83.46055	41.782232	1	36	-0.18068872645804432	-0.4764358008945738	-1.122651036582381	0.1365167578837492	-0.36649426313617917	1.2182332675249867	1.4179520883085825	0.8808490171010925	Emergent Herbaceous Wetlands
-83.923305	43.846836	1	37	-0.8353141095106144	-0.37738127403991434	2.103095545223332	0.2917385318420876	-0.3833983875707303	-0.1721430581262834	-1.084955043957877	-1.5277088974334112	Open Water
-83.92947	43.84862	1	38	-0.80454338742631	-0.3443630984216945	2.371907684076396	0.2993097224164034	-0.2940070915661155	-0.28347673038513743	-1.0154298458393642	-1.556381766466624	Woody Wetlands
-83.928369	43.789035	1	39	-0.5527315412384266	-0.4103994496581342	1.9110868222957749	0.4189746031695551	-0.3733705186717333	-0.26189875166381976	-1.1544802420763898	-1.5277088974334112	Emergent Herbaceous Wetlands
-83.21838	41.99466	1	40	-1.1378712111409612	-0.4764358008945738	-0.9690440216175781	0.1950209626058306	-0.3942857897778605	1.1448772423711469	1.3484268901900698	1.368294353464755	Open Water
-83.92664	43.79634	1	41	-0.8732218951873273	-0.37738127403991434	1.9494887133723164	0.40187944353074967	-0.36334264840654745	-0.23384788502047565	-1.1544802420763898	-1.5277088974334112	Emergent Herbaceous Wetlands
-83.208346	42.087801	1	42	-0.5562506096418708	-0.3443630984216945	-0.46982126876041513	0.2117376863877689	-0.3805332817806772	0.839786772665073	1.278901692071557	1.2536012366321425	Deciduous Forest
-83.233277	41.994878	1	43	-0.9082187231267462	-0.4764358008945738	-0.9690440216175781	0.17830547554237877	-0.39084766303472507	1.103450759670178	1.3484268901900698	1.2822757463651169	Open Water
-83.93363	43.78203	1	44	-0.18033548712569422	-0.44341762527635403	1.9878902382212826	0.4500026332772011	-0.38110630375840115	-0.44055045831174827	-1.084955043957877	-1.5277088974334112	Emergent Herbaceous Wetlands
-83.93185	43.77729	1	45	-0.22840191246038913	-0.4103994496581342	1.719078099368218	0.4360697628083606	-0.37566260248406247	-0.3387086693573033	-1.1544802420763898	-1.5277088974334112	Open Water
-84.24963	46.17782	1	46	0.5138660260701464	-0.4103994496581342	-0.5466248677997104	0.1365167578837492	-0.3919937052824369	-1.653139814685923	-0.32017786465423653	-0.35210321937431244	Open Water
-84.17193	46.18208	1	47	2.1289677227035493	-0.3113449228034747	-0.6234282837252182	0.1365167578837492	-0.38769604625581	-1.4973556074000283	-0.3897030627727493	-0.35210321937431244	Evergreen Forest
-83.92124	43.8256	1	48	-0.1887764371292945	-0.37738127403991434	2.410309575152938	0.32433843114606736	-0.30346193848738856	-0.2325533074360704	-1.084955043957877	-1.4990352080503178	Open Water
-83.9166	43.82852	1	49	-0.1435131451384644	-0.4103994496581342	NA	0.3151755838796339	-0.39743740621522833	-0.151859656989371	-1.084955043957877	-1.470362339017105	Open Water
-83.92154	43.82339	1	50	-0.44651903330010234	-0.3443630984216945	2.640719822929461	0.3406383807980572	0.050665121861860334	-0.2554258637417933	-1.084955043957877	-1.4990352080503178	Open Water
-83.94027	43.76874	1	51	0.13287011153623055	-0.4103994496581342	1.7574799904447596	0.4678930029028221	-0.37824119796834804	-0.4219965319165023	-1.0154298458393642	-1.5277088974334112	Open Water
-83.92122	43.8348	1	52	-0.5134247464147601	-0.3443630984216945	2.295104268150889	0.3080384814940775	-0.3395622670702533	-0.18249967880152565	-1.084955043957877	-1.4990352080503178	Open Water
-83.92476	43.79935	1	53	-0.841506135385689	-0.4103994496581342	NA	0.38953699303554035	-0.39743740621522833	-0.13114641563888652	-1.2240054401949025	-1.4990352080503178	Open Water
-83.342291	41.895908	1	54	-0.9596175175414413	-0.4103994496581342	-0.9306423136548242	0.1365167578837492	-0.39743740621522833	1.0227520522797895	1.557002484545608	1.0815623817331046	Developed High Intensity
-83.92329	43.80983	1	55	-0.75788914571598	-0.37738127403991434	2.448711100001904	0.3569383304500471	0.10023146077338814	-0.21442922125439648	-1.084955043957877	-1.4990352080503178	Open Water
-83.92435	43.80338	1	56	-0.99726588636727	-0.4103994496581342	NA	0.37323704338355046	0.2558067139168811	-0.193715979903912	-1.1544802420763898	-1.4990352080503178	Open Water
-83.335911	41.893598	1	57	-1.0394960182087996	-0.4764358008945738	NA	0.1365167578837492	-0.39743740621522833	1.2018386560849792	1.4179520883085825	1.1102352507663173	Emergent Herbaceous Wetlands
-83.93313	43.77303	1	58	0.09680514081159615	-0.4103994496581342	NA	0.453164922447166	-0.3785277082741156	-0.3538137601565946	-1.084955043957877	-1.5277088974334112	Open Water
-83.19007	42.112397	1	59	-0.4975150927519775	-0.37738127403991434	-0.7386335907272673	0.2618841475781244	-0.38912859915083653	1.001608970715733	1.2093764939530443	1.2536012366321425	Open Water
