x	y	occurrence	id	boat	elev	nit	phos	pop	solar	wc18	wind	land
-83.39583333333333	42.42916666666667	0	background_401	1.526735805104695	0.13132098776504417	-0.7054886332794006	-0.12638077933379588	0.12605289330365865	0.4406155465015871	0.30649225183462026	0.6949793866521634	Developed, Open Space
-83.6625	42.49583333333334	0	background_14	-0.493310404864767	1.6264276835718747	0.028836070241158956	-0.12638077933379588	0.22128363946483612	0.278585982169246	-0.001011525583613185	0.2310297783317731	Developed, Open Space
-84.32916666666667	46.0625	0	background_144	0.19960693688801398	0.35447124087054127	-0.8686720160052301	-0.423286087706157	-0.35987234030975657	-2.0534653808054237	-0.5391431360655218	-0.2329188818678815	Woody Wetlands
-84.17916666666666	42.670833333333334	0	background_50	2.211122291265275	1.3363323545347285	2.177416065724677	-0.12638077933379588	0.7529196310776702	-0.054566003002483786	-0.07788746993817156	-0.8625649143199449	Developed, Low Intensity
-83.823686	44.007746	1	70	-0.38780285904591116	-0.6720199234147455	0.9535412140266285	-0.18153576291074772	-0.36119728974259113	-0.5561582983416407	-1.000398802192872	-1.4590703345766436	Woody Wetlands
-83.98474	46.02748	1	397	-0.11242390158667351	-0.6050748474830963	-0.5966998843774054	NA	-0.35970672138386117	-1.603202918442992	-1.1541506909019887	-0.1997801659139883	Evergreen Forest
-83.63749999999999	42.854166666666664	0	background_191	-0.4992737823867639	1.5148525570191262	0.7631607737617185	0.013058286248057386	-0.30339636594743735	0.04810619617840558	-0.46226719171096337	-0.03408374178231524	Woody Wetlands
-84.07916666666667	42.62083333333334	0	background_62	1.7328999239666631	1.4925375317085765	1.687865917547188	-0.12638077933379588	-0.30273389498224446	0.0368764243929958	-0.1547634142927299	-0.6968684901882718	Cultivated Crops
-83.54583333333333	42.579166666666666	0	background_70	-0.7301342699050247	1.6487427088824245	0.8447524651246333	-0.12638077933379588	-0.13198102917516952	0.3058582850766698	-0.07788746993817156	0.42986491841733937	Woody Wetlands
-83.92096	43.847410000000004	1	35	-0.9068350171344557	-0.783595049967494	1.0351329053895433	0.007279962551568726	-0.3568912035922967	-0.28236994493508205	-1.3079025796111055	-1.6247667587083168	Open Water
-83.32083333333333	42.420833333333334	0	background_9	1.8502734715870308	-0.33729454375649975	-0.6238972012893226	-0.12638077933379588	2.088137420733366	0.5229651173900189	0.38336819618917867	0.7943964826345787	Developed, Low Intensity
-83.87916666666666	42.670833333333334	0	background_292	0.6819206468245165	1.7380028101246234	1.6606686006352709	-0.12638077933379588	-0.23863945476712572	0.07484583691966869	-0.46226719171096337	-0.3323369259710325	Pasture/Hay
-84.24583333333332	42.295833333333334	0	background_368	-0.3604006104240491	2.295878442888366	0.9535412140266285	-0.12638077933379588	-0.3451322768329498	0.22083287012999575	0.9214998066710872	-0.49803335010270555	Deciduous Forest
-84.19779	46.1662	1	130	0.34114138961516977	-0.5604447968619969	-0.8142776415542325	-0.12638077933379588	-0.3356920102977497	-2.019237136669314	-0.46226719171096337	-0.2660585459425104	Woody Wetlands
-83.9375	43.87083333333334	0	background_362	-0.7061752122763091	-0.627389872793646	1.0895272798405409	-0.025895879342406808	-0.29677161838839894	-0.4727371365071681	-1.0772747465474304	-1.6247667587083168	Woody Wetlands
-83.344713	41.897803	1	52	-0.9632547429261303	-0.8059100752780437	-1.113446960407556	-0.12638077933379588	-0.3650065195100651	1.1983556776268067	1.6133833058621125	1.3909028510120132	Developed High Intensity
-82.59964	42.57996	1	141	-0.7201973493848628	-0.8282251005885934	-0.7870803246423154	0.7372443281432258	-0.3607004337546364	0.7962270752441364	-0.385391247356405	1.35776413505812	Cultivated Crops
-83.97916666666666	42.12083333333334	0	background_192	1.1705494943864032	1.068552050808132	-0.4335165016515758	-0.12638077933379588	-0.31498967417575463	0.68553361050224	1.2290035840893208	-0.1666405018393594	Pasture/Hay
-83.82056	45.01664	1	366	-0.4610890233167856	0.3991012914916407	-0.48791113547541015	-2.056824905778195	-0.3648409008186212	-1.5229902628329222	-0.5391431360655218	-0.5974504460851209	Deciduous Forest
-84.05257	46.11615	1	408	-0.6331259739452869	-0.783595049967494	NA	-0.12638077933379588	-0.354075686195598	-1.7785991698391046	-1.0772747465474304	-0.2329188818678815	Open Water
-82.9875	42.4625	0	background_321	0.43425890277411183	-0.4042396196881489	NA	0.3270227481947001	2.3739954396428753	-0.4588377872772357	1.2290035840893208	1.225207375001076	Developed, Medium Intensity
-83.488626	44.278416	1	277	-1.0316419722335646	-0.7612800246569443	NA	-0.5910619419426115	0.8913768146273232	-0.7732713972687093	-0.5391431360655218	-0.829425250245316	Open Water
-84.0264	46.130406	1	286	-0.2859918963567961	-0.7389649993463946	-0.5151081930144906	-0.12638077933379588	-0.34645722666065004	-1.6625602835944435	-1.000398802192872	-0.2329188818678815	Open Water
-84.129938	46.169515	1	285	0.543100307161301	-0.783595049967494	-0.9774608945936437	-0.12638077933379588	-0.354075686195598	-1.7593481324926878	-0.8466469134837552	-0.2660585459425104	Woody Wetlands
-83.41292	41.84689	1	290	-0.915761139487313	-0.8282251005885934	-1.331024587897965	-0.12638077933379588	-0.29793095047480095	1.4737545507592862	1.4596314171529958	1.258346090954969	Cultivated Crops
-83.75416666666666	43.5375	0	background_378	0.20886554374902036	-0.7612800246569443	0.35520257631998137	0.7687386416338184	-0.33701696170491285	-0.4513491838823893	-1.3079025796111055	-1.2270955304164486	Cultivated Crops
-83.515798	42.45855	1	262	0.699198759731979	1.8718929619879217	-0.5423055099264078	-0.12638077933379588	1.1707755631468941	0.3400802625990597	0.38336819618917867	0.6618397225775345	Developed, Medium Intensity
-83.7375	43.47083333333333	0	background_328	0.9614965334817963	-0.71664997403584485	0.8447524651246333	0.7251892923444326	-0.3535788298127775	-0.4230052900289248	-1.231026635256547	-1.1608171503879263	Cultivated Crops
-83.202371	42.083127	1	4	-0.9249131550380112	-0.71664997403584485	-0.7326859501913178	-0.04721476288092625	-0.3038932207507949	1.1673422063288197	1.3058795284438791	1.5897370429768438	Deciduous Forest
