x	y	occurrence	id	boat	elev	nit	pop	wc10	land
-83.5625	43.65416666666667	0	background_78	-0.4011047930547656	0.22873095640436697	-1.0207558851662042	-0.23462728505473923	0.6845953729087564	Cultivated Crops
-83.859382	43.970462	1	523	-1.1225998149940903	3.0012273976693162	1.3809129653051464	-0.13989416161441695	-1.0967354146883115	Woody Wetlands
-83.8875	43.92916666666667	0	background_76	1.5555084827661623	0.22873095640436697	NA	9.993588905431128	-0.1250970700971862	Open Water
-83.47916666666667	43.72916666666667	0	background_4	-0.6419882977473053	-0.4643931539118703	NA	-0.3560040857874534	0.036839565258003734	Open Water
-83.5033	43.71165	1	1626	-0.6285742852329702	-0.4643931539118703	NA	-0.3560040857874534	0.5226587375535664	Emergent Herbaceous Wetlands
-83.39583333333334	43.854166666666664	0	background_41	-0.6365214770032772	-0.4643931539118703	NA	-0.3560040857874534	-0.6918845600703438	Open Water
-83.49033	43.70727	1	1178	-0.611800573703758	-0.4643931539118703	-1.0207558851662042	-0.11917129836114897	0.6036270552311613	Emergent Herbaceous Wetlands
-83.419155	43.839502	1	466	-0.22801729414685845	-0.4643931539118703	NA	-0.3560040857874534	-0.7728528777479388	Emergent Herbaceous Wetlands
-83.73308	43.61623	1	1218	0.8274792888991348	-0.4643931539118703	0.14928809448430097	0.07621576255861952	1.8181703528550717	Emergent Herbaceous Wetlands
-83.5125	43.6875	0	background_97	-1.349396020861747	-0.4643931539118703	-0.774430558631333	-0.33528121724056015	0.8465320082639463	Cultivated Crops
-83.40416666666667	43.854166666666664	0	background_29	-0.27969144117441547	-0.4643931539118703	NA	-0.3560040857874534	-0.8538211954255338	Open Water
-83.79583333333333	43.979166666666664	0	background_18	1.035817185176866	-0.4643931539118703	NA	-0.3560040857874534	-1.4206086853986915	Open Water
-83.41275	43.81469	1	1261	-0.5690120756806778	-0.4643931539118703	-1.0823367763365443	-0.012596532726244641	-0.8538211954255338	Emergent Herbaceous Wetlands
-83.70416666666667	43.587500000000006	0	background_52	-0.5373485923474923	-0.4643931539118703	0.5187752033598525	-0.3471228559060586	1.5752653998222867	Cultivated Crops
-83.92952	43.77891	1	344	-0.1420133185980231	-0.4643931539118703	1.0114252691450913	-0.13101294055573104	1.251382862881914	Open Water
-83.72916666666667	43.62916666666667	0	background_89	0.6089186030537056	-0.4643931539118703	NA	-0.3560040857874534	1.6562337174998818	Open Water
-83.7625	43.99583333333333	0	background_15	2.4460451386503195	0.22873095640436697	-1.0823367763365443	-0.3560040857874534	-1.4206086853986915	Emergent Herbaceous Wetlands
-83.62229	43.63105	1	821	1.9749126769456642	0.9218550667206042	-0.220199601675754	-0.28199383971673325	0.6036270552311613	Emergent Herbaceous Wetlands
-83.70416666666667	43.612500000000004	0	background_6	0.37358186392676423	-0.4643931539118703	NA	-0.3560040857874534	1.413319498237104	Open Water
-83.53750000000001	43.67916666666667	0	background_22	-0.8520760033824335	-0.4643931539118703	-1.0207558851662042	-0.2701521975221512	0.6845953729087564	Cultivated Crops
-83.6336	43.62077	1	1192	1.281877588668976	-0.4643931539118703	-0.589687297835809	-0.042200631154532695	0.7655636905863513	Open Water
-83.46257	43.80137	1	537	0.04806281266128357	-0.4643931539118703	NA	-0.3560040857874534	-0.7728528777479388	Open Water
-83.67083333333333	43.60416666666667	0	background_26	-0.32490859652715265	-0.4643931539118703	NA	-0.3560040857874534	1.008477909849129	Open Water
-83.91250000000001	43.82083333333333	0	background_83	-0.3417412421559114	-0.4643931539118703	2.3046316184207805	-0.3560040857874534	0.44169041987597146	Open Water
-83.72066	43.61435	1	988	0.8269802354645642	-0.4643931539118703	0.2108689856546412	0.07621576255861952	1.6562337174998818	Emergent Herbaceous Wetlands
-83.91250000000001	43.8625	0	background_53	-0.869321252756693	-0.4643931539118703	0.3340313552798251	0.46698982793281985	-0.04412875241959124	Open Water
-83.52032	43.72713	1	753	-0.39484737071483406	-0.4643931539118703	NA	-0.3560040857874534	0.36072210219837647	Open Water
-83.73255	43.61741	1	1566	0.6667349061691008	-0.4643931539118703	0.3956128337346687	0.07621576255861952	1.7372020351774766	Emergent Herbaceous Wetlands
-83.43318	43.840554	1	1130	0.10524944460271593	-0.4643931539118703	NA	-0.3560040857874534	-0.9347895131031287	Emergent Herbaceous Wetlands
-83.74583333333334	44.00416666666666	0	background_42	1.5887707324334035	2.3081032873530787	-0.3433619713009379	0.08805739063686742	-1.6635229046614692	Woody Wetlands
-83.40416666666667	43.84583333333333	0	background_12	-0.4130758308116606	-0.4643931539118703	NA	-0.3560040857874534	-0.7728528777479388	Open Water
-83.743986	43.994703	1	1024	1.8287097954136737	-0.4643931539118703	-1.0207558851662042	-0.2701521975221512	-1.2586720500435016	Emergent Herbaceous Wetlands
-83.93283	43.77351	1	649	0.350134418537645	-0.4643931539118703	NA	-0.16061703898401908	1.4942878159146988	Open Water
